molecule_chembl_id,pIC50,canonical_smiles
CHEMBL128,5.100000128334196,CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
CHEMBL905,5.100000128334196,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
CHEMBL292779,6.431798275933005,Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1
CHEMBL83220,6.0,CN(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(=O)C(F)(F)F
CHEMBL313703,6.0,c1ccc2c(c1)CN(CC1CC3c4ccccc4Cc4ccccc4N3O1)C2
CHEMBL310940,6.549997369826814,CN1CCN(CC2CC3c4ccccc4Cc4ccccc4N3O2)CC1
CHEMBL79496,6.0,CN(C)C(=O)C1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL82714,6.0,CN(C)CC1(C)CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL79249,6.850011543508524,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCOCC3)CC21
CHEMBL311231,6.0,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCNCC3)CC21
CHEMBL79838,6.0,Clc1cccc(N2CCN(CC3CC4c5ccccc5Cc5ccccc5N4O3)CC2)c1
CHEMBL83731,7.79997073344623,NCC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL310183,8.720105019988361,CN(C)CC1CC2c3ccccc3Oc3ccc(Cl)cc3N2O1
CHEMBL81485,7.880084589742009,CNCC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL83658,7.6399749108106025,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL81435,6.0,O=C1c2ccccc2C(=O)N1CC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL313189,7.0400051616715835,CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL316438,7.599980364934842,c1ccc2c(c1)Cc1ccccc1N1OC(CN3CCCC3)CC21
CHEMBL2110300,5.0,CN(C)[C@H]1C[C@H](c2c[nH]c3ccc(CC4COC(=O)N4)cc32)C1
CHEMBL309904,6.0,CC(C)N(CC1CC2c3ccccc3Cc3ccccc3N2O1)C(C)C
CHEMBL6437,7.980053318321158,CN1CCN2c3ccccc3Cc3ccccc3C2C1
CHEMBL310018,8.410050398674292,CN(C)CCCC1CC2c3ccccc3Cc3ccccc3N2O1
CHEMBL84293,7.36997914888659,CCN(CC)CC1CC2c3ccccc3Cc3ccccc3N2O1
